,positionId,positionName,companyId,companyFullName,companyShortName,companySize,industryField,financeStage,companyLabelList,firstType,secondType,thirdType,skillLables,positionLables,industryLables,createTime,formatCreateTime,city,district,businessZones,salary,salaryMonth,workYear,jobNature,education,positionAdvantage,imState,lastLogin,publisherId,approve,subwayline,stationname,linestaion,latitude,longitude,distance,hitags,resumeProcessRate,resumeProcessDay,score,newScore,matchScore,matchScoreExplain,query,explain,isSchoolJob,adWord,plus,pcShow,appShow,deliver,gradeDescription,promotionScoreExplain,isHotHire,count,aggregatePositionIds,promotionType,is51Job,detailRecall,famousCompany,hunterJob
9,7522090,数据分析师,5026,北京小唱科技有限公司,唱吧-玩音乐，就上唱吧！,150-500人,"移动互联网,游戏",D轮及以上,"['节日礼物', '股票期权', '带薪年假', '员工海外游']",开发|测试|运维类,数据开发,数据分析,"['数据埋点', '业务分析', 'BI', '数据分析']","['数据埋点', '业务分析', 'BI', '数据分析']",[],2020/11/3 13:55,13:55发布,北京,朝阳区,,20k-40k,15,3-5年,全职,本科,海量数据 成长快 七险一金,today,2020/11/3 16:26,49542,1,13号线,望京西,13号线_望京西;14号线东段_望京;14号线东段_阜通;15号线_望京;15号线_望京西,39.995197,116.466485,,,25,1,38,0,7.733607,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
10,7151376,数据分析师,155970,深圳市换换优品科技有限公司,换换优品,50-150人,"移动互联网,电商",不需要融资,"['带薪年假', '专项奖金', '晋升空间大', '发展舞台广']",开发|测试|运维类,高端技术职位,其他高端技术职位,[],"['电商', '移动互联网']","['电商', '移动互联网']",2020/11/3 13:40,13:40发布,深圳,南山区,"['科技园', '大冲']",10k-20k,0,3-5年,全职,本科,发展前景,today,2020/11/3 16:20,6546191,1,2号线/蛇口线,高新园,1号线/罗宝线_高新园;1号线/罗宝线_深大;2号线/蛇口线_科苑,22.532157,113.951781,,,10,1,38,0,7.6729846,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
11,7702146,数据分析专家（外包结算与成本管控）,50702,北京三快在线科技有限公司,美团,2000人以上,消费生活,上市公司,"['技能培训', '绩效奖金', '岗位晋升', '领导好']",运营|编辑|客服类,运营,其他运营,[],['数据'],['数据'],2020/11/3 17:00,17:00发布,北京,朝阳区,,15k-25k,0,1-3年,全职,本科,超大平台,disabled,2020/11/3 16:27,5498554,1,15号线,望京东,15号线_望京东,40.008142,116.486622,,"['早九晚六', '学习机会', '免费体检', 'bat背景', '定期团建', '生日聚会', '免费休闲游', '带薪病假', '交通补助', '生子红包', '弹性工作', '地铁周边', '5险1金', '晋升机制', '6险1金']",0,0,38,0,3.914435,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
12,7843322,数据分析师,23727,同方知网（北京）技术有限公司,知网,2000人以上,"移动互联网,电商",上市公司,"['美女多多', '带薪年假', '绩效奖金', '岗位晋升']",产品|需求|项目类,产品经理,数据分析师,"['数据分析', '结构设计']","['数据分析', '结构设计']",[],2020/11/3 14:29,14:29发布,贵阳,南明区,,5k-6k,13,不限,全职,硕士,节假日双休，购买五险二金、享受项目奖金,today,2020/11/3 10:19,19431510,1,,,,26.570062,106.68876,,,40,1,38,0,7.8808317,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
13,7911395,数据分析师,532117,盈众控股集团有限公司,盈众控股集团,2000人以上,"汽车丨出行,消费生活",不需要融资,[],产品|需求|项目类,产品经理,数据分析师,"['数据分析', '产品策划']","['数据分析', '产品策划']",[],2020/11/3 11:16,11:16发布,厦门,海沧区,,6k-10k,0,3-5年,全职,大专,六险二金、带薪年假、节日福利、优惠购车,today,2020/11/3 13:07,19701748,1,,,,24.489221,117.984639,,,0,7,37,0,6.988825,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
14,6305306,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",开发|测试|运维类,数据开发,其他数据开发,[],['hadoop'],['hadoop'],2020/11/3 3:23,03:23发布,成都,高新区,,25k-50k,0,不限,全职,本科,六险一金，免费三餐，带薪休假，职业大牛,threeDays,2020/11/2 16:09,12014567,1,1号线(五根松),天府五街,1号线(五根松)_天府五街;1号线(五根松)_天府三街;1号线(五根松)_世纪城;1号线(科学城)_天府五街;1号线(科学城)_天府三街;1号线(科学城)_世纪城,30.543565,104.064492,,,0,0,62,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
0,6305306,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",开发|测试|运维类,数据开发,其他数据开发,[],['hadoop'],['hadoop'],2020/11/3 3:23,03:23发布,成都,高新区,,25k-50k,0,不限,全职,本科,六险一金，免费三餐，带薪休假，职业大牛,threeDays,2020/11/2 16:09,12014567,1,1号线(五根松),天府五街,1号线(五根松)_天府五街;1号线(五根松)_天府三街;1号线(五根松)_世纪城;1号线(科学城)_天府五街;1号线(科学城)_天府三街;1号线(科学城)_世纪城,30.543565,104.064492,,,0,0,62,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
1,7902097,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,[],['数据分析'],['数据分析'],2020/11/3 3:39,03:39发布,北京,海淀区,,30k-60k,0,不限,全职,本科,"下午茶,健身瑜伽,六险一金,股票期权",sevenDays,2020/10/30 17:02,1676385,1,10号线,西土城,10号线_西土城;10号线_牡丹园;10号线_健德门,39.979578,116.369044,,,0,0,51,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
2,7757734,数据分析师,139875,成都嘉谊互娱科技有限公司,嘉谊互娱,50-150人,游戏,未融资,"['五险一金', '定期体检', '带薪年假', '弹性工作']",产品|需求|项目类,产品经理,数据分析师,"['数据分析', '数据建模', '数据处理', 'SQL']","['数据分析', '数据建模', '数据处理', 'SQL']",[],2020/11/3 13:34,13:34发布,成都,武侯区,,4k-8k,0,1-3年,全职,本科,五险一金、商业保险、周末双休、旅游机会,today,2020/11/3 13:34,11604681,1,,,,30.546486,104.044523,,,71,2,37,0,7.621023,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
3,6959931,数据分析师,312260,深圳市云启星辰高新科技有限责任公司,云启星辰,15-50人,移动互联网,B轮,"['五险一金', '腾讯系', '期权激励', '开放式办公']",产品|需求|项目类,数据分析,数据分析,"['增长黑客', '数据分析', '数据运营']","['新零售', '商业分析', '增长黑客', '数据分析', '数据运营']","['新零售', '商业分析', '增长黑客', '数据分析', '数据运营']",2020/11/3 13:05,13:05发布,深圳,南山区,"['南油', '科技园']",14k-20k,0,3-5年,全职,本科,腾讯系，A轮千万融资，丰厚的期权激励,today,2020/11/3 16:31,9687105,1,2号线/蛇口线,南山,2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_南山;11号线/机场线_后海,22.522776,113.936407,,,64,1,37,0,7.50844,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
4,7831183,数据分析师,62668,北京嗨学网教育科技股份有限公司,嗨学网,2000人以上,教育,D轮及以上,"['技能培训', '节日礼物', '带薪年假', '绩效奖金']",开发|测试|运维类,数据开发,数据分析,['Python'],['Python'],[],2020/11/3 13:23,13:23发布,成都,成华区,['猛追湾'],9k-15k,0,1-3年,全职,本科,对接核心业务；平台大；领导牛,today,2020/11/3 13:23,4665840,1,3号线,红星桥,3号线_前锋路;3号线_红星桥;3号线_市二医院;4号线_市二医院,30.670286,104.094655,,,11,1,36,0,7.560401,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
5,7462644,数据分析师,102179,上海欣兆阳信息科技有限公司,Convert lab,50-150人,企业服务,B轮,"['股票期权', '巨大市场空间', '行业经验丰富', '定期体检']",开发|测试|运维类,数据开发,数据分析,"['数据挖掘', '算法工程师', '数据分析', '算法']","['数据挖掘', '算法工程师', '数据分析', '算法']",[],2020/11/3 13:38,13:38发布,上海,徐汇区,"['徐家汇', '淮海西路', '交通大学']",15k-30k,14,3-5年,全职,本科,佛系不鸡血，提供午餐晚餐，无996，007，大小周,today,2020/11/3 10:25,2982059,1,3号线,交通大学,1号线_徐家汇;3号线_虹桥路;3号线_宜山路;4号线_虹桥路;9号线_徐家汇;9号线_宜山路;10号线_交通大学;10号线_虹桥路;10号线_交通大学;10号线_虹桥路;11号线_交通大学;11号线_徐家汇;11号线_徐家汇;11号线_交通大学,31.196247,121.432486,,,4,1,36,0,7.6556644,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
6,7827239,数据分析师,1938,上海莉莉丝科技股份有限公司,莉莉丝游戏,500-2000人,"移动互联网,游戏",不需要融资,"['项目奖金', '零食无限量', '牛逼的同事', '境外旅游']",开发|测试|运维类,数据开发,数据分析,"['MySQL', 'SQLServer', 'Python']","['游戏', 'MySQL', 'SQLServer', 'Python']","['游戏', 'MySQL', 'SQLServer', 'Python']",2020/11/3 13:03,13:03发布,上海,闵行区,,18k-30k,16,3-5年,全职,本科,核心团队 大平台 领导好 发挥空间大,today,2020/11/3 15:30,706502,1,12号线,虹梅路,9号线_漕河泾开发区;9号线_合川路;12号线_虹梅路,31.170277,121.392259,,,10,1,36,0,7.4651384,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
7,5547238,数据分析师,117383,深圳市沃客非凡科技有限公司,深圳市沃客非凡科技有限公司,50-150人,"电商,移动互联网",B轮,"['年底双薪', '绩效奖金', '午餐补助', '定期体检']",产品|需求|项目类,数据分析,数据分析,['数据分析'],"['电商', '移动互联网', '数据分析']","['电商', '移动互联网', '数据分析']",2020/11/3 16:32,16:32发布,深圳,福田区,,10k-20k,0,3-5年,全职,本科,发展前景好,disabled,2020/11/3 16:32,4305451,1,2号线/蛇口线,黄木岗,1号线/罗宝线_科学馆;1号线/罗宝线_华强路;2号线/蛇口线_华强北;2号线/蛇口线_燕南;3号线/龙岗线_华新;3号线/龙岗线_通新岭;7号线_华强南;7号线_华强北;7号线_华新;7号线_黄木岗,22.544035,114.089586,,,75,2,35,0,8.582312,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
8,7021881,数据分析师,12123,上海特思尔大宇宙商务咨询有限公司,大宇宙,500-2000人,"电商,消费生活",未融资,"['五险一金', '带薪年假', '绩效奖金', '节日礼物']",产品|需求|项目类,数据分析,数据分析,"['数据库', '可视化', 'BI', 'SQL']","['电商', '数据库', '可视化', 'BI', 'SQL']","['电商', '数据库', '可视化', 'BI', 'SQL']",2020/11/3 16:36,16:36发布,上海,静安区,"['南京西路', '江宁路']",10k-12k,0,1-3年,全职,本科,公司规模大、办公环境佳、平台发展好,today,2020/11/3 16:34,9217481,1,2号线,淮海中路,1号线_常熟路;1号线_陕西南路;1号线_黄陂南路;2号线_南京西路;2号线_静安寺;7号线_常熟路;7号线_静安寺;10号线_陕西南路;10号线_陕西南路;12号线_陕西南路;12号线_南京西路;13号线_自然博物馆;13号线_南京西路;13号线_淮海中路,31.225309,121.457579,,,0,0,35,0,8.590972,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
9,7896379,数据分析师,55446,贝壳找房（北京）科技有限公司,贝壳,2000人以上,房产家居,上市公司,"['股票期权', '带薪年假', '绩效奖金', '扁平管理']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 12:28,12:28发布,北京,海淀区,,20k-40k,16,3-5年,全职,本科,免费三餐 发展空间,today,2020/11/3 15:55,1380273,1,昌平线,西二旗,13号线_上地;13号线_西二旗;昌平线_西二旗,40.040145,116.305559,,"['免费班车', '免费健身房', '免费下午茶', '一年调薪1次', '一年调薪2次', '15薪', '弹性工作', '地铁周边', '定期团建', '工作居住证', '超长年假', '6险2金']",17,1,35,0,7.3005943,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
10,7361874,数据分析师,82991,北京数美时代科技有限公司,数美,150-500人,"企业服务,数据服务",C轮,"['年底双薪', '大数据', '带薪年假', '通讯津贴']",产品|需求|项目类,产品经理,数据分析师,"['SaaS', 'BI', '内容产品']","['大数据', '云计算', 'SaaS', 'BI', '内容产品']","['大数据', '云计算', 'SaaS', 'BI', '内容产品']",2020/11/3 16:20,16:20发布,北京,朝阳区,"['望京', '来广营']",8k-15k,14,在校/应届,实习,本科,风控独角兽、飞速发展、待遇给力,today,2020/11/3 16:20,2117266,1,14号线东段,东湖渠,14号线东段_来广营;14号线东段_东湖渠,40.021083,116.465953,,,100,1,35,0,8.487049,,,,1,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
11,6625252,数据分析师,5832,微梦创科网络科技（中国）有限公司,微博,2000人以上,文娱丨内容,上市公司,"['年底双薪', '专项奖金', '股票期权', '五险一金']",产品|需求|项目类,数据分析,数据分析,['数据分析'],['数据分析'],[],2020/11/3 16:04,16:04发布,杭州,拱墅区,,10k-19k,0,在校/应届,全职,本科,大厂平台 扁平团队,today,2020/11/3 16:04,3431947,1,,,,30.335525,120.119823,,"['免费班车', '免费健身房', '弹性工作']",100,1,34,0,8.417767,,,,1,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
12,7373635,数据分析师,120480412,四川星石悦文科技有限公司,星石悦文,50-150人,金融,未融资,[],金融类,证券|基金|信托|期货,其他证券|基金|信托|期货,"['数据分析', '量化分析', '行业研究']","['金融', '数据分析', '量化分析', '行业研究']","['金融', '数据分析', '量化分析', '行业研究']",2020/11/3 16:09,16:09发布,成都,锦江区,['牛王庙'],10k-20k,0,不限,全职,不限,团队聚餐 节日礼物,today,2020/11/3 15:53,17958895,1,3号线,玉双路,2号线_春熙路;2号线_东门大桥;2号线_牛王庙;3号线_春熙路;4号线_玉双路,30.64716,104.09114,,,25,1,34,0,8.426426,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
13,7880237,数据分析师,534,京东数字科技控股有限公司,京东数字科技,2000人以上,金融,上市公司,"['供应链金融', '消费金融', '众筹业务', '支付业务']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 11:56,11:56发布,北京,大兴区,,15k-30k,0,3-5年,全职,本科,即将上市，潜力大,today,2020/11/3 11:56,18359866,1,亦庄线,经海路,亦庄线_经海路,39.786038,116.564383,,,0,0,34,0,7.16203,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
14,7684274,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,['运营'],['运营'],[],2020/11/3 3:34,03:34发布,成都,武侯区,,8k-16k,0,3-5年,全职,本科,"六险一金,团队氛围好,带薪休假,餐补",sevenDays,2020/10/30 11:39,11557295,1,,,,30.581175,104.047534,,,0,0,50,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
0,7880237,数据分析师,534,京东数字科技控股有限公司,京东数字科技,2000人以上,金融,上市公司,"['供应链金融', '消费金融', '众筹业务', '支付业务']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],['数据分析'],[],2020/11/3 11:56,11:56发布,北京,大兴区,,15k-30k,0,3-5年,全职,本科,即将上市，潜力大,today,2020/11/3 11:56,18359866,1,亦庄线,经海路,亦庄线_经海路,39.786038,116.564383,,,0,0,34,0,7.16203,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
1,7762072,数据分析师,23998,北京卡车之家信息技术股份有限公司,卡车之家,150-500人,移动互联网,上市公司,"['节日礼物', '技能培训', '带薪年假', '岗位晋升']",产品|需求|项目类,产品经理,数据分析师,"['数据', 'sql', 'python']","['物流', '移动互联网', '数据', 'sql', 'python']","['物流', '移动互联网', '数据', 'sql', 'python']",2020/11/3 12:14,12:14发布,北京,朝阳区,"['高碑店', '定福庄', '管庄']",10k-16k,13,1-3年,全职,本科,年终奖，福利假期，带薪年假，上市公司,today,2020/11/3 13:33,283281,1,八通线,传媒大学,八通线_高碑店;八通线_传媒大学,39.91021,116.53866,,,0,2,34,0,7.2486324,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
2,7633439,数据分析,47993,上海鱼泡泡信息科技有限公司,比心陪练,500-2000人,社交,B轮,"['带薪年假', '年度旅游', '岗位晋升', '六险一金']",开发|测试|运维类,数据开发,数据分析,"['数据仓库', '数仓建模', '数仓架构', '数据挖掘']","['数据仓库', '数仓建模', '数仓架构', '数据挖掘']",[],2020/11/3 11:40,11:40发布,上海,徐汇区,"['虹梅路', '漕宝路', '漕河泾']",20k-40k,14,3-5年,全职,本科,六险一金、带薪年假、免费饮料、一群逗逼同事,today,2020/11/3 16:22,7120425,1,12号线,东兰路,9号线_漕河泾开发区;9号线_合川路;12号线_东兰路;12号线_虹梅路;12号线_虹漕路,31.165362,121.399448,,,3,1,34,0,7.1100683,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
3,7135297,数据分析师,93644,上海浩宜信息科技有限公司,上海浩宜信息科技有限公司,150-500人,"数据服务,人工智能",不需要融资,"['绩效奖金', '定期体检', '股票期权', '通讯津贴']",产品|需求|项目类,数据分析,数据分析,"['数据分析', '数据运营']","['数据分析', '数据运营']",[],2020/11/3 12:03,12:03发布,广州,天河区,"['员村', '珠江新城', '石牌']",6k-12k,0,1-3年,全职,本科,做五休二，季度绩效、五险一金、定期团建,today,2020/11/3 8:34,12079867,1,5号线,员村,5号线_潭村;5号线_员村,23.118979,113.350663,,,10,1,33,0,7.231312,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
4,6022401,数据分析师,6542,行吟信息科技（上海）有限公司,小红书,500-2000人,消费生活,D轮及以上,"['年度旅游', '节日礼物', '专项奖金', '带薪年假']",产品|需求|项目类,数据分析,数据分析,[],['电商'],['电商'],2020/11/3 11:22,11:22发布,北京,朝阳区,,25k-50k,0,1-3年,全职,本科,良好的发展前景,disabled,2020/11/3 16:23,7923330,1,,,,39.948574,116.601144,,,100,1,33,0,7.0667667,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
5,7195391,数据分析师,33627,深圳市乐易网络股份有限公司,乐易网络,150-500人,"移动互联网,游戏",不需要融资,"['技术大牛', '两次年度旅游', '福利倍儿好', '年终奖丰厚']",产品|需求|项目类,数据分析,数据分析,"['商业', '数据库', '数据分析', 'SQL']","['游戏', '商业', '数据库', '数据分析', 'SQL']","['游戏', '商业', '数据库', '数据分析', 'SQL']",2020/11/3 11:22,11:22发布,深圳,南山区,"['大冲', '科技园']",8k-15k,15,1-3年,全职,本科,"五险一金,高配团队,年终奖,带薪旅行",today,2020/11/3 16:43,569371,1,1号线/罗宝线,高新园,1号线/罗宝线_高新园;1号线/罗宝线_深大,22.544901,113.946915,,,2,1,33,0,7.049447,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
6,7847113,数据分析师,7182,北京尚德在线教育科技有限公司,尚德机构,2000人以上,教育,上市公司,"['绩效奖金', '专项奖金', '五险一金', '带薪年假']",开发|测试|运维类,数据开发,数据分析,['PowerBI'],['PowerBI'],[],2020/11/3 11:26,11:26发布,北京,朝阳区,,14k-20k,0,1-3年,全职,本科,向上空间 优秀团队,today,2020/11/3 16:17,9012874,1,14号线东段,东湖渠,14号线东段_来广营;14号线东段_东湖渠,40.019962,116.469157,,"['免费下午茶', '学习机会', '地铁周边', '早十晚七', '5险1金', '品牌优势']",100,1,33,0,7.0407867,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
7,7543109,数据分析师,407096,上海识装信息科技有限公司,得物App,500-2000人,"移动互联网,电商",B轮,"['绩效奖金', '带薪年假', '定期体检', '节日礼物']",开发|测试|运维类,数据开发,数据分析,['数据仓库'],"['电商', '数据仓库']","['电商', '数据仓库']",2020/11/3 11:24,11:24发布,上海,杨浦区,['延吉'],25k-50k,16,5-10年,全职,不限,独角兽、福利待遇优、高成长、年轻团队化,disabled,2020/11/3 16:02,5090444,1,12号线,江浦公园,8号线_江浦路;8号线_黄兴路;12号线_江浦公园;12号线_宁国路;12号线_隆昌路,31.272333,121.530215,,,5,0,33,0,7.049447,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
8,6951344,数据分析师,766646,广州宸祺出行科技有限公司,如祺出行,150-500人,汽车丨出行,未融资,"['带薪年假', '午餐补助', '通讯津贴', '定期体检']",产品|需求|项目类,数据分析,数据分析,"['BI', '数据分析', 'SQL']","['大数据', '移动互联网', 'BI', '数据分析', 'SQL']","['大数据', '移动互联网', 'BI', '数据分析', 'SQL']",2020/11/3 11:25,11:25发布,广州,海珠区,['新港'],15k-25k,0,3-5年,全职,本科,管理扁平化，团队氛围好，职业发展快,sevenDays,2020/11/3 16:24,11309000,1,3号线,赤岗,3号线_广州塔;5号线_猎德;8号线_赤岗;8号线_磨碟沙;APM线_海心沙,23.106371,113.335173,,,0,0,33,0,7.0667667,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
9,7909075,数据分析师,10369,完美世界（北京）软件科技发展有限公司,完美世界,2000人以上,"移动互联网,游戏",上市公司,"['绩效奖金', '五险一金', '带薪年假', '年度旅游']",开发|测试|运维类,数据开发,数据分析,[],"['社交', '移动互联网']","['社交', '移动互联网']",2020/11/3 11:19,11:19发布,北京,朝阳区,,20k-40k,0,1-3年,全职,本科,六险一金、餐补,today,2020/11/3 15:46,6740023,1,5号线,大屯路东,5号线_大屯路东;15号线_关庄;15号线_大屯路东;15号线_安立路,40.003347,116.423242,,,0,0,33,0,7.0061455,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
10,7647746,数据分析师,129720,北京数猎天下科技有限公司北京分公司,DataHunter,50-150人,"数据服务,企业服务",A轮,"['年底双薪', '交通补助', '带薪年假', '帅哥多']",产品|需求|项目类,产品经理,数据分析师,['数据分析'],"['大数据', '数据分析']","['大数据', '数据分析']",2020/11/3 11:21,11:21发布,北京,海淀区,"['五道口', '中关村', '清华大学']",15k-25k,13,5-10年,全职,本科,五险一金、带薪年假、期权,today,2020/11/3 11:20,5085799,1,10号线,知春路,10号线_知春里;10号线_知春路;13号线_知春路;13号线_五道口,39.987243,116.334661,,"['免费下午茶', '领导nice']",0,1,33,0,7.0321264,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
11,6096579,数据分析,175284,深圳市阿卡索资讯股份有限公司,阿卡索外教网,2000人以上,"教育,移动互联网",C轮,"['带薪年假', '弹性工作', '美女多', '领导好']",产品|需求|项目类,数据分析,数据分析,[],"['教育', '移动互联网']","['教育', '移动互联网']",2020/11/3 11:17,11:17发布,深圳,罗湖区,,15k-20k,0,1-3年,全职,大专,"五险一金,员工旅游,健身俱乐部,带薪年假",today,2020/11/3 16:04,10471844,1,7号线,笋岗,3号线/龙岗线_红岭;7号线_八卦岭;7号线_红岭北;7号线_笋岗;9号线_泥岗;9号线_红岭北;9号线_园岭;9号线_红岭,22.558503,114.106928,,,100,1,33,0,7.0407867,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
12,7684274,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,['运营'],['运营'],[],2020/11/3 3:34,03:34发布,成都,武侯区,,8k-16k,0,3-5年,全职,本科,"六险一金,团队氛围好,带薪休假,餐补",sevenDays,2020/10/30 11:39,11557295,1,,,,30.581175,104.047534,,,0,0,50,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
13,7180239,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,[],['数据分析'],['数据分析'],2020/11/3 3:26,03:26发布,北京,朝阳区,,15k-25k,0,3-5年,全职,本科,"六险一金,餐补,租房补贴,扁平管理",sevenDays,2020/10/30 9:37,8036959,1,八通线,双桥,八通线_双桥;八通线_管庄,39.910662,116.585137,,,1,1,50,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
14,7520709,数据分析师,299761,杭州布谷科技有限责任公司,杭州布谷科技有限责任公司,15-50人,"移动互联网,数据服务",B轮,[],产品|需求|项目类,产品经理,数据分析师,"['需求分析', '竞品分析', '数据分析', '用户研究']","['教育', '大数据', '需求分析', '竞品分析', '数据分析', '用户研究']","['教育', '大数据', '需求分析', '竞品分析', '数据分析', '用户研究']",2020/11/3 11:05,11:05发布,杭州,余杭区,,12k-24k,0,1-3年,全职,本科,发展前景、福利待遇、弹性时间,today,2020/11/3 16:13,6885097,1,,,,30.281375,120.003524,,,58,1,33,0,6.9715047,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
0,5696075,数据分析师,62,北京字节跳动科技有限公司,字节跳动,2000人以上,文娱丨内容,C轮,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",产品|需求|项目类,数据分析,数据分析,[],['数据分析'],['数据分析'],2020/11/3 3:18,03:18发布,深圳,宝安区,,15k-30k,0,1-3年,全职,本科,六险一金，弹性工作，免费三餐，餐补,overSevenDays,2020/10/21 14:01,11485707,1,11号线/机场线,翻身,1号线/罗宝线_新安;1号线/罗宝线_宝安中心;5号线/环中线_临海;5号线/环中线_宝华;5号线/环中线_宝安中心;5号线/环中线_翻身;11号线/机场线_宝安,22.548721,113.888021,,,0,1,45,0,8.331164,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,TRUE,FALSE
1,7520709,数据分析师,299761,杭州布谷科技有限责任公司,杭州布谷科技有限责任公司,15-50人,"移动互联网,数据服务",B轮,[],产品|需求|项目类,产品经理,数据分析师,"['需求分析', '竞品分析', '数据分析', '用户研究']","['教育', '大数据', '需求分析', '竞品分析', '数据分析', '用户研究']","['教育', '大数据', '需求分析', '竞品分析', '数据分析', '用户研究']",2020/11/3 11:05,11:05发布,杭州,余杭区,,12k-24k,0,1-3年,全职,本科,发展前景、福利待遇、弹性时间,today,2020/11/3 16:13,6885097,1,,,,30.281375,120.003524,,,58,1,33,0,6.9715047,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
2,3058921,数据分析师,40823,杭州网营科技股份有限公司,网营科技,150-500人,电商,不需要融资,"['五险一金', '周末双休', '氛围超嗨', '节日礼物']",产品|需求|项目类,数据分析,数据分析,"['数据分析', '数据运营']","['电商', '数据分析', '数据运营']","['电商', '数据分析', '数据运营']",2020/11/3 11:01,11:01发布,杭州,西湖区,,10k-15k,0,1-3年,全职,本科,"周末双休,五险一金,活动丰富,氛围超嗨",today,2020/11/3 10:41,757541,1,,,,30.29103,120.068592,,,66,1,33,0,6.980165,,,,0,0,,0,0,0,,,0,0,[],,FALSE,FALSE,FALSE,FALSE
